pct_scroll_move_duration	pct_click_product_info	pct_click	pct_rage_click	pct_mouse_move	wild_mouse_duration	pct_wild_mouse	session_id	scroll_move_total_rel_distance	product_ean	pct_scrandom	total_load_time	screen_height	page_activity_duration	pct_scroll_move	session_duration	pct_doubleclick	ack	session_start	user_id	mouse_move_total_rel_distance	pct_input	screen_width	browser_name	pct_mouse_click
9.83819	29.46593	7.51395	38.24299	14.56737	8.35825	45.22020	123624	10.18898	8640219374121	37.57070	1.21348	higher	10.66826	43.33565	163.01031	11.12792	0.00000	2022-12-31 06:14:06	475	8.97553	0.00627	1280	edge	13.89866
13.38197	49.57598	12.06053	85.16124	8.31865	9.58239	21.12520	12697	7.84549	7389383169355	27.07708	3.52661	800	10.90644	53.33335	169.19641	11.51414	1.00000	2022-09-25 20:58:42	2051	10.56480	0.01871	1280	edge	13.17288
11.93371	67.67021	7.63340	37.23745	10.01579	10.14182	48.71503	419040	14.05369	7844142086620	44.96102	0.66364	1080	10.43559	35.81255	189.85808	10.76357	1.00000	2018-10-11 11:35:28	938	9.15338	0.03302	1920	edge	9.47084
9.61118	52.02762	9.71108	48.92968	13.31871	11.24706	69.41652	526096	11.83374	7240818382599	45.65652	3.27845	800	12.32943	54.70249	159.42714	10.28719	0.00000	2020-10-07 06:48:23	328	7.89393	0.09733	800	opera	13.05488
12.35694	48.87499	10.49910	49.46165	8.97070	8.34629	60.65187	461337	7.07480	2641737888349	60.03928	2.57095	1024	8.53365	37.16026	161.45202	10.24347	1.00000	2019-02-21 06:57:36	1178	9.91254	0.00617	1920	firefox	13.74311
11.58816	49.34157	10.18950	60.60753	8.10810	9.65917	50.49372	1319403	8.65173	2402550772341	52.93453	9.37302	600	11.87913	76.57866	100.00263	11.34918	1.00000	2019-03-24 17:20:03	27	10.53123	0.01955	1920	firefox	11.77239
10.16686	58.60276	11.57142	43.30125	13.15355	11.80817	46.93110	670331	12.57806	9166047481637	79.61242	0.30228	1080	11.20059	57.66448	171.40740	11.26007	0.00000	2019-04-30 00:16:10	1156	11.31705	0.16946	1024	edge	9.82166
8.40286	39.24718	8.97981	56.71314	13.35921	7.70181	50.13572	549680	8.85770	5992858739797	77.65785	1.27894	lower	11.12292	59.00048	162.52650	10.99623	0.00000	2023-02-14 15:13:22	1323	7.35832	0.00251	1024	edge	12.50318
9.37756	60.69306	10.60422	27.86413	11.60346	14.36210	33.36157	683208	8.77869	7034774026143	47.34029	2.65036	600	9.64376	86.40682	194.90679	11.18335	1.00000	2020-12-24 09:14:36	2476	13.90406	2.16788	1024	chrome	15.43772
13.14142	60.55900	10.13955	60.51328	8.43434	9.42939	57.44000	1454641	8.26204	2335332898048	48.40241	5.14403	higher	11.59205	29.06367	151.93819	10.56847	1.00000	2019-07-05 18:08:00	1578	9.31065	0.01649	1024	safari	14.43114
12.30256	51.28549	9.58563	50.34165	9.24880	8.29677	48.84100	1177834	8.67980	9814380391440	41.24301	3.62815	lower	9.28204	73.05366	105.50991	11.32569	1.00000	2021-06-10 10:44:09	929	8.84662	0.00513	1280	chrome	12.96129
9.28204	40.51804	12.24308	43.75086	13.27242	10.49927	63.37879	117608	9.07987	8105011246477	49.51804	3.46810	1024	11.63645	65.01839	164.18682	9.09021	0.00000	2020-07-21 23:09:00	2379	12.58454	0.04624	800	safari	10.96195
10.03555	37.27683	7.55024	55.58155	12.31524	5.60970	23.15640	639979	7.36507	2671787466020	60.27962	1.14644	lower	10.65447	55.26751	103.84191	11.73165	0.00000	2021-12-06 05:24:21	1052	10.92218	0.00056	higher	chrome	11.85129
8.25377	45.90564	9.99294	31.64642	8.36113	10.36091	44.82028	580957	9.13925	4454065449469	21.74203	4.39710	lower	12.34255	41.75403	209.90434	10.89115	0.00000	2021-03-04 20:13:36	1253	7.34703	0.04077	1024	edge	10.94372
10.70691	57.89769	12.29712	27.18595	9.51275	8.20680	46.81067	1261135	6.61184	1672424716493	48.17530	2.90202	768	9.96004	40.50509	179.40827	12.82635	1.00000	2020-05-08 21:07:07	1807	8.83251	0.00559	1280	edge	12.28003
8.99684	28.27263	12.47165	60.35733	12.96696	15.03301	35.17527	99467	16.74310	6451705911773	59.81240	2.10093	800	11.29170	47.07443	99.40514	11.72952	0.00000	2023-03-07 17:11:16	301	11.44994	4.23926	lower	edge	6.15287
8.96292	46.93143	12.08533	56.05090	13.68381	10.90089	59.25870	368908	10.18007	7035684425613	46.11680	3.56676	768	8.17222	64.35478	208.55603	11.52978	0.00000	2019-12-25 21:03:38	1540	11.89155	0.06845	1280	mobile	10.46852
10.52138	57.43167	10.65043	58.51702	9.70802	7.31317	47.29890	1464072	7.22117	2224470365737	42.65005	3.87154	768	11.86196	62.02874	135.38032	10.15696	1.00000	2022-12-10 05:56:36	120	7.66741	0.00189	1920	chrome	12.23757
14.32496	61.63771	8.36097	57.59751	6.79308	10.99163	70.63410	1332144	12.53411	2771064989997	46.46611	7.06057	lower	9.40074	64.49708	198.30783	9.63862	1.00000	2018-11-12 09:03:39	1568	12.79049	0.07460	higher	edge	9.93597
11.98188	50.36102	8.67017	39.13136	10.83515	8.47566	35.04791	328846	10.82802	0035724535552	40.75351	5.49051	1024	10.02087	52.66521	134.32326	12.43391	1.00000	2019-03-26 10:08:46	1850	7.28555	0.00686	1024	edge	12.67247
13.09492	24.15320	12.76503	55.67068	9.40694	12.94623	70.82465	1343740	10.24060	8949871534691	55.36757	5.47005	1080	10.62006	59.43225	105.19949	10.73037	1.00000	2023-04-19 06:47:28	485	11.94859	0.52568	1366	mobile	13.20972
9.90326	54.61651	8.87362	26.31583	10.26659	7.97432	57.99188	643991	10.26476	2148013816701	46.21988	5.99313	1080	11.33275	59.18339	244.69674	12.47628	1.00000	2021-04-08 16:31:51	566	9.53692	0.00436	1280	firefox	9.04894
9.28429	63.18265	13.62025	19.64357	12.86673	10.84300	51.51899	565377	8.13352	5885717892361	60.65783	9.11582	1024	11.50390	52.69996	232.18516	9.68435	0.00000	2022-06-09 02:46:26	1125	13.40841	0.06400	1920	other	10.86643
9.16180	84.84261	9.44337	58.71102	12.28597	13.97589	65.07873	307622	10.51003	9878337437247	48.87474	3.59405	600	11.43421	58.56367	48.65476	8.25000	1.00000	2019-11-16 13:32:05	494	11.74234	1.47376	1024	edge	15.01325
12.75332	33.60110	12.50079	43.27899	9.60348	12.72811	27.15522	61438	10.80788	3922820088938	45.34467	1.21513	1024	11.62296	55.00098	180.36597	10.61323	1.00000	2021-05-29 15:42:46	2348	11.80605	0.42331	lower	opera	12.28087
8.83785	42.58684	9.00192	58.62320	13.61324	7.61245	57.01411	1284499	7.23509	1328996484505	38.78888	3.86296	768	10.50933	35.42852	217.13496	10.43470	0.00000	2019-10-30 05:29:00	459	11.12081	0.00240	1280	chrome	13.02371
13.36104	58.98342	13.17149	29.61773	11.07444	15.05764	65.34768	317927	13.15628	8659189221700	17.77641	13.14710	lower	13.07784	61.29584	113.65649	10.57638	1.00000	2020-07-01 13:45:39	1207	11.64676	4.34535	1280	edge	13.13479
12.23731	79.02935	8.70313	56.44687	9.72667	9.15254	58.50227	878405	11.90038	0099195548824	36.98097	9.59893	1024	10.08915	60.81480	243.95862	8.61030	1.00000	2021-05-16 20:38:08	1944	9.05342	0.01272	1024	chrome	10.49850
9.97303	24.73720	11.05169	47.29984	10.42163	15.43594	55.45379	396004	16.71045	5399184394827	51.06822	4.59935	1080	10.71504	69.42020	70.94334	9.98457	0.00000	2022-03-29 07:44:16	2385	10.32176	6.34423	higher	chrome	7.51991
14.89744	53.56244	14.18202	49.21471	10.39721	14.08183	36.21163	564032	13.59740	1066055914296	58.78997	2.28514	1080	9.82925	66.71227	169.39144	12.09293	1.00000	2019-07-21 00:20:43	2294	11.22207	1.63888	1280	chrome	11.81847
12.17326	41.07424	8.54559	41.53867	7.93605	9.04877	58.30237	155945	9.20839	9386612040032	22.50131	4.12409	1080	12.97906	76.54381	128.02635	10.44233	1.00000	2022-05-27 04:20:37	2125	11.93860	0.01159	1920	other	11.16173
10.93348	64.18083	10.62960	82.50329	8.35679	10.53367	54.66240	627135	7.41384	4828220687513	43.60735	2.38341	1024	11.27797	40.16197	130.14739	9.58312	1.00000	2020-04-26 02:01:23	1483	12.37803	0.04742	1366	firefox	12.67566
9.32116	34.36557	12.13748	46.59785	12.19404	12.47364	55.94404	488038	11.77806	5794796820991	47.35410	0.33747	800	12.37644	56.49789	229.34691	10.79285	0.00000	2022-09-02 01:14:41	80	11.06879	0.32826	800	other	9.94427
7.30579	65.90241	9.04071	54.78484	11.51222	6.64548	67.07905	953004	4.58929	1735681627640	48.54254	1.20828	600	12.46734	65.09128	160.43146	9.83910	0.00000	2019-03-27 21:05:32	1765	8.80041	0.00153	1920	edge	13.76453
12.16044	47.39060	10.25642	62.91299	8.11998	9.03893	49.40317	885479	7.79039	2999605480622	55.53814	7.83702	800	10.30194	33.93886	142.01620	10.74104	1.00000	2023-03-15 09:08:46	2230	9.80989	0.01092	higher	chrome	13.07997
12.88111	39.38755	12.71491	46.64429	10.92221	14.36137	56.43226	803299		8632951322058	56.58116	8.92323	1024	9.99303	68.15461	160.51599	11.17878	1.00000	2018-11-27 14:20:11	1171	11.68611	2.16566	1280	firefox	14.15145
9.71001	41.40529	5.98681	45.87655	15.30842	5.45419	48.33051	1343035	8.15515	5026736364532	47.15665	8.54838	600	11.96110	19.75923	94.27144	10.01736	0.00000	2021-06-12 11:10:53	1396	11.42226	0.00109	1920	mobile	13.28534
6.98775	68.40016	14.42656	40.85302	14.05025	11.29123	55.42498	649602	7.99054	3935540371730	61.04896	7.78317	768	11.72441	34.33162	60.06357	9.34795	0.00000	2022-07-17 12:40:36	346	14.11729	0.10063	1280	opera	9.26261
12.31676	49.86826	8.77855	61.65928	8.74338	9.08940	26.48903	1442880	8.91858	5014747570271	51.04276	1.36144	768	11.83359	46.85137	183.76992	11.46189	1.00000	2021-02-15 23:36:38	1550	10.41678	0.01213	1366	edge	12.98027
9.45612	28.54843	12.62899	64.76152	12.61091	11.73938	54.97417	748408	10.37468	0919670985886	41.96603	4.97990	1024	9.81128	57.46489	88.13253	12.60497	0.00000	2020-04-14 15:53:08	1828	14.11296	0.15669	800	opera	9.27604
6.44750	38.62811	8.52876	70.86050	13.14965	8.23786	65.21918	881020	5.51497	0057789648084	59.33889	1.35828	1080	10.91915	62.89896	119.94130	9.76195	0.00000	2019-06-01 16:41:09	1157	11.60634	0.00565	1366	firefox	13.59103
12.25576	48.21459	11.31418	69.00360	9.79166	11.65374	49.73595	185830	9.80931	8103038079429	61.14464	3.31518	1024	9.05389	69.00990	175.10905	11.67850	1.00000	2019-02-21 22:56:58	1534	11.18046	0.14539	1366	firefox	13.22719
9.82203	38.91942	11.70739	43.75488	12.82025	11.94138	47.40904	1095306	12.06610	6935625086891	52.82057	3.52218	600	11.34388	36.38471	230.80242	11.96634	0.00000	2018-12-22 17:00:59	1262	12.02429	0.19278	1920	chrome	9.61081
13.75291	57.79869	13.39882	47.52293	7.49440	11.31119	37.44951	437682	9.08964	1401850941038	53.05656	6.86359	1080	10.97624	61.72691	136.81829	10.88761	1.00000	2021-11-11 10:52:25	416	12.75881	0.10244	800	mobile	11.12735
9.82726	52.84954	9.47670	58.52685	11.68724	8.01956	58.19727	1295508	7.54386	2299717763720	41.13633	3.20835	1080	10.98899	55.88052	237.22728	11.97455	0.00000	2021-08-14 01:09:33	212	11.79456	0.00481	800	chrome	11.94951
9.19356	24.36863	11.98716	69.44746	11.35170	11.68780	74.45025	1339400	9.34556	8660724411388	39.95111	1.26550	1080	10.93044	72.75963	153.43886	10.52899	0.00000	2019-11-27 20:24:37	2339	14.14077	0.15032	1024	chrome	9.92992
8.83380	46.66941	12.91057	45.60890	12.84412	13.08828	56.37436	299383	12.51554	9672295343448	43.40229	2.40250	higher	9.95701	60.07160	98.23999	10.42566	0.00000	2019-05-10 15:30:58	920	13.12534	0.60546	1366	edge	7.95803
10.09434	50.66265	11.84600	46.71119	6.70045	11.25906	42.94863	1309204	5.64710	6380356475245	72.73286	3.94181	1024	10.67855	38.32505	160.10438	9.30553	1.00000	2021-08-08 20:46:46	1030	14.88368	0.09764	1920	edge	11.64754
7.83211	41.22541	8.60727	58.81686	10.91581	9.77103	43.96649	898146	8.64311	2145487499218	31.03276	3.21060	800	10.25664	69.81468	134.82434	10.46400	0.00000	2022-02-16 11:05:16	869	9.72108	0.02151	1366	mobile	11.99193
12.64118	53.39474	8.78957	45.60452	9.11530	8.54184	53.27944	1404848	9.74784	0645571019381	28.90513	3.74323	768	9.29175	59.26785	112.52104	9.47232	1.00000	2023-05-13 16:39:04	1228	8.52325	0.00665	1280	edge	12.83056
10.03499	46.01178	11.25293	22.92768	10.50634	13.13822	58.42763	1119824	8.36429	4117981083154	41.39440	1.84434	1024	8.86781	36.87251	146.16707	12.02220	1.00000	2020-08-28 10:04:35	2489	14.35182	0.63650	800	firefox	13.62779
13.00379	54.05136	13.28012	48.24938	7.79358	11.17854	40.79401	1185859	8.50987	1603807804322	35.80678	7.87939	600	9.41328	61.60929	223.29271	12.15035	1.00000	2019-03-25 02:19:57	872	13.68093	0.08994	1366	safari	10.81880
4.52790	66.04389	12.02892	37.94566	10.39199	10.15064	72.52960	353172	4.50581	6465745876480	35.59464	2.85020	800	11.66859	60.42672	127.75247	11.55279	0.00000	2020-02-23 03:23:51	750	7.33579	0.03199	higher	firefox	13.29136
9.82793	54.42922	10.93071	25.75980	11.60122	10.79760	55.88669	1276423	9.27968	8307303100638	55.92348	1.55478	600	11.21244	50.01052	144.23033	10.03212	0.00000	2023-09-07 09:49:30	506	13.10657	0.06168	1280	firefox	11.08936
12.44918	52.70594	12.54300	36.17873	8.27958	11.84444	62.06189	284398	8.94484	8481326389000	72.49749	2.85987	768	9.75413	59.13715	117.99339	10.66347	1.00000	2018-11-02 16:45:14	1806	12.69155	0.17558	1280	firefox	11.96754
7.90455	45.51068	16.53782	58.27581	13.42086	13.11848	71.26164	424693	9.64349	0816291889855	55.25252	3.06672	800	9.89158	43.93414	146.83971	10.74901	0.00000	2019-02-06 11:30:11	23	12.92670	0.62546	1920	chrome	8.76197
13.35600	63.86485	8.60148	49.79201	8.21672	10.18665	69.10442	781074	10.78757	3833700235048	50.91565	9.43584	1080	8.77278	56.65986	118.40096	8.72480	0.00000	2023-02-16 03:16:21	786	10.31832	0.03342	1280	edge	12.59856
11.08240	23.02873	8.39140	31.36597	8.54854	8.37169	45.51805	224434	7.44901	3043101088482	53.44707	2.79380	1080	11.56021	57.04143	122.81835	11.48921	1.00000	2021-10-24 03:17:35	1445	9.67641	0.00564	1920	edge	13.49145
8.67163	29.96278	11.59315	55.86744	11.56376	10.28180	53.65978	1353553	7.05641	7453089319892	80.27048	0.41661	1024	10.64379	66.13310	176.87550	8.72140	1.00000	2019-02-22 09:06:45	1833	12.89243	0.03672	lower	edge	11.95432
14.00948	46.87930	11.97969	57.22908	7.93626	9.73612	66.86643	611314	8.06663	6364222287927	43.31030	1.49816	768	12.02616	62.30991	191.89800	9.75296	1.00000	2019-03-03 07:52:06	1362	10.65580	0.02212	1024	other	13.39457
13.93398	58.47676	7.90333	64.43638	7.97644	9.56248	77.52465	950963	11.23705	8387720439184	72.11988	3.27859	768	11.89430	68.74365	65.99010	11.60326	1.00000	2019-07-14 02:43:28	1888	10.46719	0.01924	800	other	12.05868
8.38676	59.07419	8.75273	51.45581	13.85790	9.16696	55.76829	595040	9.78055	8323823586547	21.88958	4.13503	lower	11.30776	65.59231	227.92780	8.44036	0.00000	2020-02-29 07:04:49	32	10.08948	0.01281	1920	other	12.00378
9.31736	44.49150	11.80062	54.62729	10.88916	11.22995	71.18191	35792	8.22125	4908617983531	61.58887	2.82455	1080	10.80094	56.35810	202.34285	11.68916	0.00000	2019-07-24 19:56:46	2193	14.35079	0.09438	lower	safari	10.69805
13.16884	60.06788	13.41972	28.77395	8.06620	13.68655	46.69357	544371	9.72194	8975775644846	19.96086	1.51745	1080	10.95165	53.11529	72.68327	13.12842	1.00000	2022-03-02 02:55:14	848	11.90479	1.10451	1920	edge	13.46291
13.54259	77.96634	12.81359	51.03951	8.51903	11.35456	55.06932	1097068	10.13345	9884296069375	63.16070	7.90049	768	10.14845	53.65099	197.02918	11.93799	1.00000	2022-12-26 01:37:15	702	12.05564	0.10645	1920	mobile	11.13502
14.43335	60.86787	9.53977	41.24153	9.01096	10.08352	44.95203	1283185	11.77945	5828182425115	58.88152	0.92391	800	11.95286	63.85421	159.09988	9.25940	1.00000	2023-05-06 17:03:50	1566	9.14985	0.02966	1280	edge	12.66826
13.57694	34.83290	10.60001	60.55849	8.87825	8.93177	39.32965	318193	8.94932	0474074365332	46.59932	3.11293	768	12.38579	48.92262	173.83552	10.04193	0.00000	2023-07-26 19:54:05	244	9.02122	0.01027	1024	firefox	13.44757
9.89364	56.38640	8.09709	44.50267	11.85890	12.08050	54.10947	1020283	15.44690	2267761933598	55.13566	6.70814	768	10.15331	44.56425	202.91558	11.02753	0.00000	2023-03-17 08:15:30	377	7.02998	0.22142	higher	mobile	10.16114
9.72798	64.38827	11.24911	63.95855	14.32284	11.10956	57.08316	1482811	11.32700	2583429922927	32.10276	2.86631	1024	12.02966	55.28045	195.74538	11.02106	0.00000	2018-12-13 18:44:00	1428	6.98482	0.08331	higher	mobile	13.73799
10.51115	40.86677	6.39557	42.78208	14.10882	8.36756	41.21778	893853	13.78231	7799436418772	36.42508	2.94814	768	10.33998	41.60800	229.69927	9.74240	0.00000	2020-11-12 17:35:36	669	8.91187	0.00562	800	chrome	10.28302
14.75741	59.57365	9.43767	33.93262	6.58388	9.50855	94.64534	1466189	7.86273	1216574007973	45.66210	7.15397	600	12.14150	26.96416	73.51344	11.28317	1.00000	2018-11-10 09:32:04	1541	11.77930	0.01713	1920	chrome	14.42548
14.25889	36.58547	9.11502	53.42846	8.94434	9.83910	40.56476	1401363	11.82231	1225000479833	56.42725	1.49082	lower	12.81440	70.24686	173.42601	10.64729	1.00000	2023-07-02 22:30:15	69	9.59067	0.02330	1920	edge	12.17570
11.52916	63.81460	8.60035	53.46605	8.90392	8.19965	48.09365	1364748	8.96807	0399800122617	40.28810	3.10396	lower	10.92728	54.86131	254.85584	12.38549	1.00000	2019-11-04 00:30:03	891	8.72684	0.00475	1366	chrome	12.29512
9.74162	57.25201	13.00168	53.66364	13.00460	11.25701	62.28470	1039046	9.88403	8279747986317	28.20350	2.57705	1080	10.87971	35.52796	162.18366	10.67213	0.00000	2022-04-04 23:08:02	1442	12.46601	0.09705	1366	edge	10.54197
12.04539	74.25764	12.25094	29.21644	9.48276	11.86893	54.48283	545372	8.67760	9236582580185	57.75438	4.11219	1080	13.90728	57.89059	74.45820	10.69505	1.00000	2022-10-21 19:11:36	1100	13.53022	0.17919	800	chrome	12.56471
10.00807	42.24689	12.20566	53.04863	13.70545	11.98973	32.86983	811742	12.88961	8056998927357	38.16777	4.29770	600	11.86670	56.99718	163.55344	8.94498	1.00000	2020-07-29 05:21:44	1837	10.30539	0.20270	1366	chrome	9.95345
13.37256	47.36534	9.32189	69.16963	7.57614	8.85044	58.30616	1337166	6.31165	6626233579102	44.56190	5.19656	800	10.71585	52.81864	33.48009	9.50039	1.00000	2023-08-07 22:31:55	2304	10.48541	0.00867	800	firefox	15.91479
12.59291	47.21479	12.81526	29.26971	9.44617	14.36784	50.72942	540549	10.62393	0306974712957	52.07161	2.21623	1080	11.56850	62.18610	174.36376	10.60004	1.00000	2021-03-03 16:50:34	507	11.99563	2.17898	1280	edge	13.90319
5.93619	34.02791	9.15135	54.20931	10.30243	8.09931	25.07216	636278	6.57453	8302340018984	39.31514	2.63067	600	11.56914	48.31028	206.55295	12.58122	0.00000	2018-11-21 12:04:02	839	10.75847	0.00540	1920	safari	9.54000
9.72306	34.35334	10.84009	46.23496	12.52183	7.44344	60.99885	77169	3.96643	9336630829515	56.59642	7.60200	1080	9.72296	64.72744	158.66648	10.50795	0.00000	2019-08-23 13:41:42	557	15.53330	0.00332	1920	edge	13.40739
13.82020	41.25272	7.18679	47.33930	8.71604	10.18452	62.95300	1177771	12.15607	9688107425912	48.21527	3.11008	1024	12.79867	45.40735	130.72146	8.80495	1.00000	2022-07-18 03:35:15	221	7.98138	0.03373	higher	edge	13.92449
13.56439	44.52841	8.69790	43.08965	8.41836	9.65935	48.02407	740872	9.40638	0638379730992	36.43592	5.29707	higher	12.54084	44.08371	138.03500	13.16283	1.00000	2020-02-02 08:51:38	1887	9.33155	0.01934	1024	edge	14.63228
12.05913	31.30498	8.01992	60.51760	8.66780	8.18828	84.40951	1073409	8.72845	4153208008814	60.86274	1.28524	600	11.63342	43.76899	118.82884	12.33538	1.00000	2020-12-31 02:31:59	2098	9.58846	0.00493	1280	edge	12.88677
14.29409	54.11585	14.54472	48.67560	9.10218	13.33826	44.10138	1339247	10.88286	5678574472469	42.46682	1.87913	1080	11.13889	59.94912	232.30211	10.34774	1.00000	2019-08-07 01:51:30	2007	13.27897	0.77866	800	opera	11.65445
12.95660	26.52273	13.26656	64.13471	9.20749	13.08505	47.72999	529082	10.11358	9753978725383	41.34168	4.04067	768	11.51416	43.57983	176.86431	10.99628	1.00000	2023-01-22 05:49:44	531	13.36354	0.60392	1920	mobile	12.10568
7.32227	53.21907	12.00902	65.81972	9.56263	9.26482	20.54403	478889	1.61027	9451571329280	62.15418	1.19667	1024	10.13035	51.87869	233.83281	10.50931	0.00000	2023-07-11 19:51:17	918	17.91377	0.01315	1280	edge	12.21644
8.95231	47.18330	13.21017	48.55642	12.34255	11.08683	40.02749	660525	8.09712	4242214449145	64.43406	2.78869	1024	9.50048	53.21920	135.33782	10.64457	0.00000	2023-07-01 19:02:41	1519	13.82488	0.08175	1024	mobile	10.60364
11.82349	59.94595	8.47698	55.80094	10.22552	7.76382	45.73323	1127666	7.84971	3654433629146	32.36992	9.05265	higher	10.63180	55.07634	137.54226	10.20706	1.00000	2019-10-30 15:20:51	1990	8.04132	0.00392	lower	mobile	14.94737
15.05886	36.74202	14.08713	57.26062	9.60600	12.05820	46.55132	953938	12.15991	2608696373088	44.11404	2.17881	600	9.21139	46.24589	182.24817	12.27617	1.00000	2018-11-30 16:10:44	1162	12.34937	0.21603	1280	firefox	10.33672
10.42605	32.13393	10.12835	47.81482	10.81882	12.64108	42.68136	462501	9.57698	2373861420316	55.70688	3.22610	1080	9.51085	43.82204	138.12303	11.92782	1.00000	2021-10-24 14:30:34	633	11.69776	0.38845	1280	safari	14.32601
9.86158	33.15096	13.30403	12.69311	11.61193	11.25350	83.39385	788896	9.42094	5336624265866	52.19532	9.61892	lower	11.63223	43.72120	123.02104	11.16685	0.00000	2020-08-16 12:54:29	202	6.17075	0.09750	1024	edge	13.60989
8.84355	56.17749	13.52269	39.82968	14.20546	13.29352	64.44044	1375657	13.95562	2731724907556	53.62224	0.44239	768	12.60357	79.58919	100.38743	10.24534	0.00000	2023-07-23 00:21:37	1319	10.92731	0.74498	800	chrome	8.01547
9.44312	31.30740	6.23145	44.94528	10.42176	7.96800	55.65999	1070838	11.36036	1116186739593	34.40649	1.52477	600	12.73148	87.98596	219.07438	11.07613	1.00000	2019-07-12 02:53:30	590	7.50706	0.00323	1920	chrome	10.37279
14.06776	61.40921	10.32521	43.13162	8.04863	10.52155	38.59034	1420650	10.49555	4826637989732	48.39397	2.39637	768	10.15093	82.91936	44.43371	12.00690	1.00000	2021-12-06 01:11:37	2286	9.54377	0.04689	lower	edge	13.08873
9.71379	57.80751	9.03641	63.51393	10.86903	6.83064	57.98722	1039031	7.65540	4516694007530	32.45879	5.69533	600	11.76736	57.42726	42.91804	9.62966	1.00000	2023-06-17 14:37:17	174	7.18207	0.00097	1024	chrome	12.60968
9.49422	38.24400	13.01401	51.07214	13.38613	10.93032	65.09970	1424147	9.50643	0568550356256	37.06698	1.67758	lower	9.58515	49.83373	178.69729	11.03813	0.00000	2020-10-24 14:00:54	1616	12.51580	0.07035	1024	mobile	10.65044
12.73993	45.59745	6.62819	28.83647	8.09889	8.54973	64.13493	309152	8.42043	9579865812895	56.94286	4.20341	1080	7.88860	47.64752	191.24076	11.27695	1.00000	2019-07-22 23:43:44	1996	9.10852	0.00669	1024	edge	15.29226
7.03741	53.95989	12.58387	59.07964	12.87002	13.50977	67.82902	1013793	12.35992	8313239764547	37.07088	3.34340	1024	12.62260	64.59025	120.24987	10.67324	0.00000	2020-10-02 20:25:22	2132	13.82000	0.92354	800	safari	6.85729
9.74481	77.69215	10.96483	42.67538	12.03339	15.09571	20.27832	922029	17.63557	6974747011688	56.51187	1.23434	600	11.03959	69.09932	241.45109	11.87879	1.00000	2021-07-09 05:23:43	1134	10.15016	4.51466	1920	edge	6.94479
12.77745	58.01282	13.15215	52.46968	8.06617	12.79263	27.60554	1360955	8.97322	2211804177258	47.24183	2.16280	800	11.44406	55.55292	96.49279	10.18563	0.00000	2019-12-10 13:16:33	435	12.90006	0.45129	1366	mobile	12.65949
12.57317	44.56857	9.84404	70.03990	8.93435	8.83808	63.93552	298750	11.12665	5947826118357	12.03110	3.12206	600	9.70546	30.29454	122.85113	10.69987	1.00000	2018-10-08 15:43:10	81	9.31038	0.00831	1280	chrome	9.91658
9.94259	58.69635	9.64965	54.83841	11.07367	11.59176	71.93070	948529	11.35624	5847323160807	53.69324	8.02928	600	11.59883	57.09112	190.47139	11.57231	0.00000	2023-05-15 08:50:24	765	11.99603	0.13709	1920	other	10.59033
9.73556	37.24778	10.20721	40.61493	9.33132	11.18821	60.74057	308510	6.98598	9298086377685	40.34774	2.82027	1024	11.80741	50.01280	68.75515	11.37119	1.00000	2022-03-30 08:06:54	1476	13.36956	0.09099	1280	chrome	13.35299
12.96638	39.68034	8.00771	51.94371	10.25662	8.97557	35.96659	314561	11.98435	6894710037463	46.48595	1.56630	1080	9.72040	43.38100	191.54433	11.50130	1.00000	2019-04-30 14:30:31	1678	6.61164	0.00960	1280	firefox	13.12436
12.14663	34.83294	10.44545	51.73907	9.38318	8.94732	51.06481	468823	8.88752	0668912325392	42.77641	4.30797	lower	11.71675	39.59235	119.55090	11.00020	1.00000	2019-07-20 22:50:03	1463	7.96024	0.00960	1920	chrome	13.26912
7.59640	66.69434	9.10229	47.69815	13.42862	7.30020	78.41640	882470	6.52586	4590542187094	55.78141	2.09885	higher	10.47096	67.55668	149.11326	12.97700	0.00000	2019-08-29 05:13:29	1377	8.62304	0.00158	1024	edge	13.62883
7.24139	47.50136	11.18047	44.42765	15.45449	10.80790	47.48495	1245481	8.42096	3299995658694	50.08459	7.74649	1024	9.54709	69.42549	108.14885	11.88808	0.00000	2023-01-11 15:10:38	313	8.30937	0.06287	1920	edge	15.02561
7.46930	48.63746	13.92497	60.15833	13.37685	9.91441	67.95265	1007382	5.38696	2816606763892	20.78822	3.54439	lower	9.96772	45.12551	198.12342	10.42002	0.00000	2021-10-24 13:34:14	317	16.05050	0.02535	lower	other	10.35951
7.01102	30.72575	7.08531	53.18732	12.69255	7.32630	42.47861	1258644	6.62394	4182458959362	71.91887	4.46087	768	11.39868	81.17873	70.19190	10.90819	0.00000	2021-09-18 14:17:33	1871	10.95041	0.00212	1280	firefox	12.66706
7.41451	52.47883	15.35907	60.98689	13.64081	13.37002	69.97327	225047	11.00529	6736388108499	43.95698	8.65747	768	10.72649	46.02422	129.68469	11.15932	0.00000	2021-07-08 19:55:14	1634	12.64739	0.80446	1366	edge	7.97533
13.50088		13.56972	56.89401	9.53569	14.10792	66.54749	410340	11.18134	1964705435552	24.38176	3.41192	1080	9.21918	56.96218	141.49353	11.92951	1.00000	2022-01-14 12:50:08	1634	12.06908	1.68092	lower	chrome	13.15249
